,alias,categories,id,image_url,name,price,rating,review_count,transactions,url,long,lat,geometry,neighbourhood,price_int,chain,store_add1,store_add2,store_add3,store_zip_code
2650,sk-donut-el-monte,"['donuts', 'coffee']",BjlJQAL4weJAnQ0T3kFxag,https://s3-media1.fl.yelpcdn.com/bphoto/iWZ36Mi42R8y7liVsKFd9g/o.jpg,Sk Donut,$,3.5,31,[],https://www.yelp.com/biz/sk-donut-el-monte?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.0249207,34.072306700000006,POINT (-118.0249207 34.07230670000001),El Monte,1.0,False,3571 Peck Rd,,,91731
2651,7-eleven-el-monte-5,"['convenience', 'coffee']",QQ3ajqpr78SpGXJYbCVkVg,https://s3-media4.fl.yelpcdn.com/bphoto/H3R9a8gQ87bjg33HPu8OUw/o.jpg,7-Eleven,$,2.5,8,[],https://www.yelp.com/biz/7-eleven-el-monte-5?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.02106090000002,34.07857604596,POINT (-118.0210609 34.07857604596),El Monte,1.0,True,4041 N Peck Rd,,,91732
2652,7-eleven-el-monte,"['convenience', 'coffee']",be6A_iAXbarGVmAvQGppsw,https://s3-media1.fl.yelpcdn.com/bphoto/406rkaubdjs4H0sRfiLdHg/o.jpg,7-Eleven,$,4.0,17,[],https://www.yelp.com/biz/7-eleven-el-monte?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.008196423771,34.0754701480048,POINT (-118.008196423771 34.0754701480048),El Monte,1.0,True,12170 Ramona Blvd,,,91732
2653,starbucks-el-monte-10,['coffee'],uWP7mlmNibNS1C-6eRwcRQ,https://s3-media2.fl.yelpcdn.com/bphoto/NA7jtG2Iy422wuhi8QqFLQ/o.jpg,Starbucks,$,3.0,28,[],https://www.yelp.com/biz/starbucks-el-monte-10?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.054171,34.089696999999994,POINT (-118.054171 34.08969699999999),El Monte,1.0,True,9702 Lower Azusa Rd,,,91731
2654,flos-coffee-shop-el-monte,"['diners', 'coffee', 'breakfast_brunch']",Zxu8raQi7uoPizcqLOMBoA,https://s3-media2.fl.yelpcdn.com/bphoto/I-2yK1R1bvgCZ2zswreMrA/o.jpg,Flo's Coffee Shop,$,4.0,285,[],https://www.yelp.com/biz/flos-coffee-shop-el-monte?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.01607720000001,34.08816420000001,POINT (-118.0160772 34.08816420000001),El Monte,1.0,False,4597 Peck Rd,,,91732
2655,ding-tea-el-monte-el-monte-3,['coffee'],Yt897KFjnhbRx2f8m89owA,https://s3-media1.fl.yelpcdn.com/bphoto/lm0bBrSASXg7bg6jB4Vsng/o.jpg,Ding Tea El Monte,$,4.0,79,"['delivery', 'pickup']",https://www.yelp.com/biz/ding-tea-el-monte-el-monte-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.014473402447,34.0905163531378,POINT (-118.014473402447 34.0905163531378),El Monte,1.0,False,4788 Peck Rd,,,91732
2656,crispy-and-fluffed-el-monte-2,"['comfortfood', 'icecream', 'coffee']",YKQpNy4yuuKIq4Pv4HJR1A,https://s3-media4.fl.yelpcdn.com/bphoto/YUwCt95OAX0oN05W60m4yQ/o.jpg,Crispy & Fluffed,$,4.5,110,[],https://www.yelp.com/biz/crispy-and-fluffed-el-monte-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.040350776888,34.091439539433,POINT (-118.040350776888 34.091439539433),El Monte,1.0,False,10418 Lower Azusa Rd,,,91731
2657,cha-cafe-el-monte-2,"['coffee', 'asianfusion', 'comfortfood']",tTpXsgFiqlP2t8bieoDisw,https://s3-media1.fl.yelpcdn.com/bphoto/zUhQ4WdGao3Q8F_btScyWw/o.jpg,Cha Cafe,$,4.0,1008,[],https://www.yelp.com/biz/cha-cafe-el-monte-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.04204070000002,34.0915561,POINT (-118.0420407 34.0915561),El Monte,1.0,False,10308 Lower Azusa Rd,,,91731
2658,7-eleven-el-monte-3,"['servicestations', 'convenience', 'coffee']",UilrSsiAiWQOO44oHEK8OA,https://s3-media3.fl.yelpcdn.com/bphoto/-ZN8iWqd7anx18t9E_TddQ/o.jpg,7-Eleven,$,3.0,11,[],https://www.yelp.com/biz/7-eleven-el-monte-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.0351348,34.0930034,POINT (-118.0351348 34.0930034),El Monte,1.0,True,10707 Lower Azusa Rd,,,91731
2659,t-amo-el-monte-7,['coffee'],3Zst7EmrbYB9NXg-wRmLwA,https://s3-media1.fl.yelpcdn.com/bphoto/qvhKvj2OYyU1m8FCKFDIew/o.jpg,T-amo,,3.0,2,[],https://www.yelp.com/biz/t-amo-el-monte-7?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.0256412,34.0918956,POINT (-118.0256412 34.0918956),El Monte,,False,11016 Lower Azusa Rd,,,91731
2660,mcdonalds-el-monte-2,"['burgers', 'hotdogs', 'coffee']",UvsYfaOpGp5-Dmlk9yUghw,https://s3-media1.fl.yelpcdn.com/bphoto/uMfv5qWkRvB9uNjhkUk69A/o.jpg,McDonald's,$,1.5,98,[],https://www.yelp.com/biz/mcdonalds-el-monte-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.02711000000001,34.09297,POINT (-118.02711 34.09297),El Monte,1.0,True,4851 Santa Anita Rd,,,91731
2661,blue-tiger-coffee-service-los-angeles,"['coffee', 'fooddeliveryservices']",DDY8lLXBqfa8lij3M2QbFA,,Blue Tiger Coffee Service,$$,3.0,2,[],https://www.yelp.com/biz/blue-tiger-coffee-service-los-angeles?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.00229498996,34.059524404065,POINT (-118.00229498996 34.059524404065),Baldwin Park,2.0,False,365 Cloverleaf Dr,Unit B,,91706
2662,7-eleven-baldwin-park-3,"['convenience', 'coffee']",GcoZrj7tFHUYgbWStbHJ7A,https://s3-media2.fl.yelpcdn.com/bphoto/O4BhodRPFs66UMOIsRjX2A/o.jpg,7-Eleven,$,3.5,10,[],https://www.yelp.com/biz/7-eleven-baldwin-park-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.9920119,34.067133399999996,POINT (-117.9920119 34.0671334),Baldwin Park,1.0,True,12954 Bess Ave,,,91706
2663,starbucks-baldwin-park-8,['coffee'],hO2ak7MHTD3p9fgEJSngeg,https://s3-media2.fl.yelpcdn.com/bphoto/MmO4CTO6Idp6_I2fnuEsCw/o.jpg,Starbucks,$,2.5,37,[],https://www.yelp.com/biz/starbucks-baldwin-park-8?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.9865784,34.06470199,POINT (-117.9865784 34.06470199),Baldwin Park,1.0,True,1011 Baldwin Park Blvd.,,Kaiser Permanente @ Baldwin Park,91706
2664,starbucks-baldwin-park-3,['coffee'],bw_4P257t8Eld00qd_3Sqw,https://s3-media2.fl.yelpcdn.com/bphoto/WNGc32Qn5_fc5iRcxLCa_Q/o.jpg,Starbucks,$,3.0,104,[],https://www.yelp.com/biz/starbucks-baldwin-park-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.967527,34.06458,POINT (-117.967527 34.06458),Baldwin Park,1.0,True,1620 Puente Avenue,,,91706
2665,dunkin-donuts-baldwin-park-4,"['donuts', 'coffee']",GeTYputcQ2qNAkJlrccetg,https://s3-media2.fl.yelpcdn.com/bphoto/iX-WbPLCuq0Etb5ABEE-4w/o.jpg,Dunkin' Donuts,$,3.0,45,[],https://www.yelp.com/biz/dunkin-donuts-baldwin-park-4?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.972666621208,34.0677209246444,POINT (-117.972666621208 34.0677209246444),Baldwin Park,1.0,True,13905 Francisquito Ave,,,91706
2666,yummy-donuts-baldwin-park,"['donuts', 'coffee', 'sandwiches']",Rt4wQ2-zpXEu47u60rcD8g,https://s3-media1.fl.yelpcdn.com/bphoto/vSR4XyLbKZFloArJT049xw/o.jpg,Yummy Donuts,$,4.5,9,[],https://www.yelp.com/biz/yummy-donuts-baldwin-park?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.964509,34.067637,POINT (-117.964509 34.067637),Baldwin Park,1.0,False,1838 Puente Ave,,,91706
2667,7-eleven-baldwin-park-5,"['convenience', 'coffee']",3bErzRBQT21i_hqgzYE_uw,https://s3-media2.fl.yelpcdn.com/bphoto/AOQfacotK7QW53XQnV5OKQ/o.jpg,7-Eleven,$,5.0,2,[],https://www.yelp.com/biz/7-eleven-baldwin-park-5?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.968370057642,34.0644763655851,POINT (-117.968370057642 34.0644763655851),Baldwin Park,1.0,True,14101 Francisquito Ave,,,91706
2668,starbucks-baldwin-park,['coffee'],TSWn_6f3gsjIyQSl3shGlg,https://s3-media1.fl.yelpcdn.com/bphoto/w0vyhddDsPFjmrGbnO6QNQ/o.jpg,Starbucks,$,3.0,104,[],https://www.yelp.com/biz/starbucks-baldwin-park?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.978954,34.070622,POINT (-117.978954 34.070622),Baldwin Park,1.0,True,3133 Baldwin Park Blvd,,,91706
2669,starbucks-baldwin-park-10,['coffee'],gRVo1hycDco8RD8DW4hKRA,https://s3-media2.fl.yelpcdn.com/bphoto/sTj2u_wC8lQ22qml8xprMA/o.jpg,Starbucks,$$,3.0,10,[],https://www.yelp.com/biz/starbucks-baldwin-park-10?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.97708600000001,34.069441999999995,POINT (-117.977086 34.069442),Baldwin Park,2.0,True,3100 Baldwin Park Blvd,,Target,91706
2670,mcdonalds-baldwin-park-5,"['burgers', 'hotdogs', 'coffee']",cqWvc9GaF7VYZIF-Jldg2g,https://s3-media1.fl.yelpcdn.com/bphoto/gtaktJiUiahXmbV0OQKTCQ/o.jpg,McDonald's,$,1.5,92,[],https://www.yelp.com/biz/mcdonalds-baldwin-park-5?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.978873927227,34.0699447993662,POINT (-117.978873927227 34.0699447993662),Baldwin Park,1.0,True,3160 Baldwin Park Blvd,,,91706
2671,yum-yum-donuts-baldwin-park,"['donuts', 'coffee', 'sandwiches']",QfsCnJQy1Z3emT3e45knmA,https://s3-media3.fl.yelpcdn.com/bphoto/C7W-A6Fk-Jw6cSF4ovWMpQ/o.jpg,Yum Yum Donuts,$,2.5,14,[],https://www.yelp.com/biz/yum-yum-donuts-baldwin-park?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.97787,34.071579799999995,POINT (-117.97787 34.07157979999999),Baldwin Park,1.0,True,3205 Baldwin Park Blvd,,,91706
2672,the-coffee-bean-and-tea-leaf-baldwin-park,['coffee'],JO-fHwAujoBGtEV_jG55gw,https://s3-media3.fl.yelpcdn.com/bphoto/qySQMOUaN6G7xwDBEvu4ag/o.jpg,The Coffee Bean & Tea Leaf,$$,4.5,47,[],https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-baldwin-park?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.97263999999998,34.069359999999996,POINT (-117.97264 34.06936),Baldwin Park,2.0,True,13916 Garvey Ave,Ste 101,,91706
2673,coffee-express-donuts-baldwin-park,"['donuts', 'icecream', 'coffee']",UsixBraH031xlkV04ZV_Pw,https://s3-media4.fl.yelpcdn.com/bphoto/uywXO4MJe00MSMmHnr2ovQ/o.jpg,Coffee Express Donuts,$,4.5,52,[],https://www.yelp.com/biz/coffee-express-donuts-baldwin-park?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.96995,34.07926,POINT (-117.96995 34.07926),Baldwin Park,1.0,False,3707 Baldwin Park Blvd,,,91706
2674,starbucks-baldwin-park-2,['coffee'],QhWrkC5VT8vhaKLI--Nvyw,https://s3-media1.fl.yelpcdn.com/bphoto/8gUoPWMxGJLzuLhMp4ckYA/o.jpg,Starbucks,$,2.5,111,[],https://www.yelp.com/biz/starbucks-baldwin-park-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.9589027,34.071265000000004,POINT (-117.9589027 34.071265),Baldwin Park,1.0,True,14540 Baldwin Park Towne Ctr Dr,,,91706
2675,mcdonalds-baldwin-park-2,"['hotdogs', 'burgers', 'coffee']",PDeRGACFSUr9pJtnffg0mg,https://s3-media1.fl.yelpcdn.com/bphoto/TS3q63XKVHURU92yqhBknA/o.jpg,McDonald's,$,2.5,61,[],https://www.yelp.com/biz/mcdonalds-baldwin-park-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.95934140682199,34.0715821823972,POINT (-117.959341406822 34.0715821823972),Baldwin Park,1.0,True,14530 Baldwin Park Town Ctr,,,91706
2676,7-eleven-baldwin-park-4,"['convenience', 'coffee']",b7cT_sW-zn21OArp1ceLWg,https://s3-media3.fl.yelpcdn.com/bphoto/zjWZuKeYr83r0zlOoIRaAg/o.jpg,7-Eleven,$,4.0,16,[],https://www.yelp.com/biz/7-eleven-baldwin-park-4?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.952322,34.0798364203547,POINT (-117.952322 34.0798364203547),Baldwin Park,1.0,True,3705 Puente,,,91706
2677,miss-tea-baldwin-park-3,"['bubbletea', 'coffee', 'juicebars']",2O-_6HRjIkOL3x_aIw2f5w,https://s3-media2.fl.yelpcdn.com/bphoto/wHq0keOaxwrsvM8cnJYU1g/o.jpg,Miss Tea,$,4.5,296,[],https://www.yelp.com/biz/miss-tea-baldwin-park-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.96204574406099,34.0863226641957,POINT (-117.962045744061 34.0863226641957),Baldwin Park,1.0,False,14317 Ramona Blvd,Ste B,,91706
2678,jumping-1-ton-baldwin-park,"['asianfusion', 'sandwiches', 'coffee']",Jco-1Z0wweTKjCKHoM1ZTw,https://s3-media1.fl.yelpcdn.com/bphoto/Ra0X31McXL--XxiCNq0O9w/o.jpg,Jumping 1 Ton,$,5.0,296,['pickup'],https://www.yelp.com/biz/jumping-1-ton-baldwin-park?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.960418984294,34.0855215489864,POINT (-117.960418984294 34.0855215489864),Baldwin Park,1.0,False,4021 Maine Ave,,,91706
2679,tonys-donut-house-baldwin-park-2,"['coffee', 'bakeries', 'donuts']",pMSEg4101zNMGCDsupiQbg,https://s3-media3.fl.yelpcdn.com/bphoto/3CoBTJ8diQnmWGRnG8Km_g/o.jpg,Tony's Donut House,$,4.5,138,[],https://www.yelp.com/biz/tonys-donut-house-baldwin-park-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.963588224895,34.0852526842222,POINT (-117.963588224895 34.0852526842222),Baldwin Park,1.0,False,14226 Ramona Blvd,,,91706
2680,mcdonalds-baldwin-park-3,"['hotdogs', 'burgers', 'coffee']",4JXYJSjJEGwXVpUOrR0CDA,https://s3-media3.fl.yelpcdn.com/bphoto/zLGL5sWgTUjSkIxPrJ9S7w/o.jpg,McDonald's,$,1.5,112,[],https://www.yelp.com/biz/mcdonalds-baldwin-park-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.967859,34.084315999999994,POINT (-117.967859 34.08431599999999),Baldwin Park,1.0,True,14008 Ramona Blvd,,,91706
2681,yum-yum-donuts-baldwin-park-2,"['donuts', 'coffee', 'sandwiches']",jgW0Lzein6GeT28Vg0pc0Q,https://s3-media1.fl.yelpcdn.com/bphoto/1tE2sh58YLtuOzJXvf35tA/o.jpg,Yum Yum Donuts,$,4.0,17,[],https://www.yelp.com/biz/yum-yum-donuts-baldwin-park-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.9606149,34.0920051,POINT (-117.9606149 34.0920051),Baldwin Park,1.0,True,4351 N Maine,,,91706
2682,7-eleven-baldwin-park-2,"['convenience', 'coffee']",coG3zK-VidxcUt-1NhxiUg,https://s3-media3.fl.yelpcdn.com/bphoto/DGBaxqizF4tzC8XNLcMmMg/o.jpg,7-Eleven,$,3.0,8,[],https://www.yelp.com/biz/7-eleven-baldwin-park-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.960032075644,34.09261534995711,POINT (-117.960032075644 34.09261534995711),Baldwin Park,1.0,True,4400 Maine Ave,,,91706
2683,the-shack-in-the-back-los-angeles,"['coffee', 'bagels', 'sandwiches']",CYdNDYe3fFbHbrh88ZoNvA,https://s3-media3.fl.yelpcdn.com/bphoto/KdIH4ibiSuyUpxuf1HRbtw/o.jpg,The Shack In The Back,$$,4.5,54,[],https://www.yelp.com/biz/the-shack-in-the-back-los-angeles?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.468632978521,34.0776094459912,POINT (-118.468632978521 34.0776094459912),Bel-Air,2.0,False,662 N Sepulveda Blvd,,The Bel Air,90049
2684,clay-pit-indian-kitchen-los-angeles,"['indpak', 'coffee', 'juicebars']",wGMjdu1sRxJCdZ01SGZ-bg,https://s3-media1.fl.yelpcdn.com/bphoto/-yT3gMDxu70Y_vJnqwRnMw/o.jpg,Clay Pit Indian Kitchen,$$,4.5,111,"['pickup', 'delivery']",https://www.yelp.com/biz/clay-pit-indian-kitchen-los-angeles?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.46444,34.116659999999996,POINT (-118.46444 34.11666),Bel-Air,2.0,False,2337 Roscomare Rd,Ste 4,,90077
2685,communitea-and-coffee-cafe-los-angeles,['cafes'],XD8cQgPT24xpjdI0uV6ETg,,Communitea & Coffee Cafe,$,5.0,1,[],https://www.yelp.com/biz/communitea-and-coffee-cafe-los-angeles?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.470329046249,34.1274369867705,POINT (-118.470329046249 34.1274369867705),Bel-Air,1.0,False,15500 Stephen S Wise Dr,,,90077
2686,starbucks-west-hollywood-10,['coffee'],TZNrlzBOG0leAF8gHoVe7w,https://s3-media1.fl.yelpcdn.com/bphoto/rzHQzzBIO5PgRBwMlECGkw/o.jpg,Starbucks,$,3.0,111,[],https://www.yelp.com/biz/starbucks-west-hollywood-10?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.383574,34.0770061286396,POINT (-118.383574 34.0770061286396),West Hollywood,1.0,True,164 N. Robertson,,,90048
2687,starbucks-los-angeles-77,['coffee'],F7bZ4Tb-pL796rdpQVpcYg,https://s3-media4.fl.yelpcdn.com/bphoto/Tl3yhIEKr7urpHL_pSx3qw/o.jpg,Starbucks,$$,2.5,51,[],https://www.yelp.com/biz/starbucks-los-angeles-77?adjust_creative=6PdPuISJYyPX6jHw_isErw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6PdPuISJYyPX6jHw_isErw,-118.38,34.07654,POINT (-118.38 34.07654),West Hollywood,2.0,True,8700 Beverly Blvd.,,Cedars-Sinai Medical Center,90048
2688,the-coffee-bean-and-tea-leaf-west-hollywood,['coffee'],knQGaL4I49WejhslRpWzHw,https://s3-media1.fl.yelpcdn.com/bphoto/FRM0VMMIOVmM_beuk0c1sw/o.jpg,The Coffee Bean & Tea Leaf,$,3.5,85,[],https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-west-hollywood?adjust_creative=6PdPuISJYyPX6jHw_isErw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6PdPuISJYyPX6jHw_isErw,-118.3834253,34.0772885,POINT (-118.3834253 34.0772885),West Hollywood,1.0,True,8793 Beverly Blvd,,,90048
2689,verve-coffee-roasters-west-hollywood,['coffee'],dRy5NM9zDhmrXWXe1mXv6w,https://s3-media3.fl.yelpcdn.com/bphoto/Ub6mDYl9CsNWXSGmwR_-JQ/o.jpg,Verve Coffee Roasters,$$,4.0,346,[],https://www.yelp.com/biz/verve-coffee-roasters-west-hollywood?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.38746,34.080940000000005,POINT (-118.38746 34.08094000000001),West Hollywood,2.0,False,8925 Melrose Ave,,,90069
2690,starbucks-west-hollywood-12,['coffee'],mTcfEtAKXTsc-mklPBODKQ,https://s3-media1.fl.yelpcdn.com/bphoto/PHpujOTq9KH-_CIFjNG7Zw/o.jpg,Starbucks,$,3.0,9,[],https://www.yelp.com/biz/starbucks-west-hollywood-12?adjust_creative=6PdPuISJYyPX6jHw_isErw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6PdPuISJYyPX6jHw_isErw,-118.38658799999999,34.083532,POINT (-118.386588 34.083532),West Hollywood,1.0,True,8969 Santa Monica Blvd.,,Von's-West Hollywood #2739,90069
2691,the-assembly-west-hollywood,"['cafes', 'coffee']",XZm0cn97EUhacaU4JYMp2A,https://s3-media3.fl.yelpcdn.com/bphoto/q0x3J1zzW3v4AWceLGomqg/o.jpg,The Assembly,$,4.5,162,[],https://www.yelp.com/biz/the-assembly-west-hollywood?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.38518,34.08182,POINT (-118.38518 34.08182),West Hollywood,1.0,False,634 N Robertson Blvd,,,90069
2692,alfred-coffee-in-the-alley-west-hollywood-6,"['coffee', 'bagels']",LqXcNC_7Xz6E3cCslNgrjQ,https://s3-media1.fl.yelpcdn.com/bphoto/YYKgBtjTL5xAt4ORZZP-5A/o.jpg,Alfred Coffee In The Alley,$$,4.0,217,[],https://www.yelp.com/biz/alfred-coffee-in-the-alley-west-hollywood-6?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.37689089999999,34.081948499999996,POINT (-118.3768909 34.0819485),West Hollywood,2.0,False,8509 Melrose Ave,,,90069
2693,smith-and-tait-west-hollywood,['coffee'],iQR3R7gA-auGnvQ1XyXvxg,https://s3-media4.fl.yelpcdn.com/bphoto/iyRk8fq-NXDpEypNIiZE3g/o.jpg,Smith & Tait,$$,5.0,110,[],https://www.yelp.com/biz/smith-and-tait-west-hollywood?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.38048500000001,34.086878999999996,POINT (-118.380485 34.086879),West Hollywood,2.0,False,866 Huntley Dr,,,90069
2694,cha-cha-matcha-west-hollywood-3,['coffee'],u2LSp-abP0yjZfhZWxfPpw,https://s3-media1.fl.yelpcdn.com/bphoto/0AlJHPzHOddOd3Jo91SSBA/o.jpg,Cha Cha Matcha,$$,4.5,83,[],https://www.yelp.com/biz/cha-cha-matcha-west-hollywood-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.38497646153,34.0804007872686,POINT (-118.38497646153 34.0804007872686),West Hollywood,2.0,False,510 N Robertson Blvd,,,90048
